,size,accuracy,combs
1425,5,0.7818499999999999,"('NumberChildrenAtHome', 'Married', 'JobType', 'EducationType', 'Income')"
1426,5,0.78225,"('NumberChildrenAtHome', 'Married', 'JobType', 'EducationType', 'AgeBracket')"
1427,5,0.7828999999999999,"('NumberChildrenAtHome', 'Married', 'JobType', 'EducationType', 'ChildrenFlag')"
1428,5,0.7787999999999999,"('NumberChildrenAtHome', 'Married', 'JobType', 'Country', 'Income')"
1429,5,0.779325,"('NumberChildrenAtHome', 'Married', 'JobType', 'Country', 'AgeBracket')"
1430,5,0.777825,"('NumberChildrenAtHome', 'Married', 'JobType', 'Country', 'ChildrenFlag')"
1431,5,0.7842,"('NumberChildrenAtHome', 'Married', 'JobType', 'Income', 'AgeBracket')"
1432,5,0.7800499999999999,"('NumberChildrenAtHome', 'Married', 'JobType', 'Income', 'ChildrenFlag')"
1433,5,0.7831250000000001,"('NumberChildrenAtHome', 'Married', 'JobType', 'AgeBracket', 'ChildrenFlag')"
1434,5,0.776475,"('NumberChildrenAtHome', 'Married', 'EducationType', 'Country', 'Income')"
1435,5,0.780525,"('NumberChildrenAtHome', 'Married', 'EducationType', 'Country', 'AgeBracket')"
1436,5,0.7770250000000001,"('NumberChildrenAtHome', 'Married', 'EducationType', 'Country', 'ChildrenFlag')"
1437,5,0.783825,"('NumberChildrenAtHome', 'Married', 'EducationType', 'Income', 'AgeBracket')"
1438,5,0.78315,"('NumberChildrenAtHome', 'Married', 'EducationType', 'Income', 'ChildrenFlag')"
1439,5,0.78445,"('NumberChildrenAtHome', 'Married', 'EducationType', 'AgeBracket', 'ChildrenFlag')"
1440,5,0.7820499999999999,"('NumberChildrenAtHome', 'Married', 'Country', 'Income', 'AgeBracket')"
1441,5,0.7784500000000001,"('NumberChildrenAtHome', 'Married', 'Country', 'Income', 'ChildrenFlag')"
1442,5,0.7814749999999999,"('NumberChildrenAtHome', 'Married', 'Country', 'AgeBracket', 'ChildrenFlag')"
1443,5,0.786575,"('NumberChildrenAtHome', 'Married', 'Income', 'AgeBracket', 'ChildrenFlag')"
1444,5,0.7702,"('NumberChildrenAtHome', 'JobType', 'EducationType', 'Country', 'Income')"
1445,5,0.772875,"('NumberChildrenAtHome', 'JobType', 'EducationType', 'Country', 'AgeBracket')"
1446,5,0.768675,"('NumberChildrenAtHome', 'JobType', 'EducationType', 'Country', 'ChildrenFlag')"
1447,5,0.779475,"('NumberChildrenAtHome', 'JobType', 'EducationType', 'Income', 'AgeBracket')"
1448,5,0.7786249999999999,"('NumberChildrenAtHome', 'JobType', 'EducationType', 'Income', 'ChildrenFlag')"
1449,5,0.7754000000000001,"('NumberChildrenAtHome', 'JobType', 'EducationType', 'AgeBracket', 'ChildrenFlag')"
1450,5,0.77325,"('NumberChildrenAtHome', 'JobType', 'Country', 'Income', 'AgeBracket')"
1451,5,0.767625,"('NumberChildrenAtHome', 'JobType', 'Country', 'Income', 'ChildrenFlag')"
1452,5,0.7746,"('NumberChildrenAtHome', 'JobType', 'Country', 'AgeBracket', 'ChildrenFlag')"
1453,5,0.7779750000000001,"('NumberChildrenAtHome', 'JobType', 'Income', 'AgeBracket', 'ChildrenFlag')"
1454,5,0.7725,"('NumberChildrenAtHome', 'EducationType', 'Country', 'Income', 'AgeBracket')"
1455,5,0.77215,"('NumberChildrenAtHome', 'EducationType', 'Country', 'Income', 'ChildrenFlag')"
1456,5,0.772125,"('NumberChildrenAtHome', 'EducationType', 'Country', 'AgeBracket', 'ChildrenFlag')"
1457,5,0.77895,"('NumberChildrenAtHome', 'EducationType', 'Income', 'AgeBracket', 'ChildrenFlag')"
1458,5,0.77555,"('NumberChildrenAtHome', 'Country', 'Income', 'AgeBracket', 'ChildrenFlag')"
1459,5,0.720175,"('AreaCode', 'Sex', 'Married', 'JobType', 'EducationType')"
1460,5,0.6997249999999999,"('AreaCode', 'Sex', 'Married', 'JobType', 'Country')"
1461,5,0.70635,"('AreaCode', 'Sex', 'Married', 'JobType', 'Income')"
1462,5,0.718675,"('AreaCode', 'Sex', 'Married', 'JobType', 'AgeBracket')"
1463,5,0.7092499999999999,"('AreaCode', 'Sex', 'Married', 'JobType', 'ChildrenFlag')"
1464,5,0.68235,"('AreaCode', 'Sex', 'Married', 'EducationType', 'Country')"
1465,5,0.7188749999999999,"('AreaCode', 'Sex', 'Married', 'EducationType', 'Income')"
1466,5,0.714925,"('AreaCode', 'Sex', 'Married', 'EducationType', 'AgeBracket')"
1467,5,0.7016249999999999,"('AreaCode', 'Sex', 'Married', 'EducationType', 'ChildrenFlag')"
1468,5,0.7089749999999999,"('AreaCode', 'Sex', 'Married', 'Country', 'Income')"
1469,5,0.69565,"('AreaCode', 'Sex', 'Married', 'Country', 'AgeBracket')"
1470,5,0.6875,"('AreaCode', 'Sex', 'Married', 'Country', 'ChildrenFlag')"
1471,5,0.7233499999999999,"('AreaCode', 'Sex', 'Married', 'Income', 'AgeBracket')"
1472,5,0.714,"('AreaCode', 'Sex', 'Married', 'Income', 'ChildrenFlag')"
1473,5,0.71795,"('AreaCode', 'Sex', 'Married', 'AgeBracket', 'ChildrenFlag')"
1474,5,0.71175,"('AreaCode', 'Sex', 'JobType', 'EducationType', 'Country')"
1475,5,0.7214499999999999,"('AreaCode', 'Sex', 'JobType', 'EducationType', 'Income')"
1476,5,0.7396,"('AreaCode', 'Sex', 'JobType', 'EducationType', 'AgeBracket')"
1477,5,0.71225,"('AreaCode', 'Sex', 'JobType', 'EducationType', 'ChildrenFlag')"
1478,5,0.7054,"('AreaCode', 'Sex', 'JobType', 'Country', 'Income')"
1479,5,0.7209749999999999,"('AreaCode', 'Sex', 'JobType', 'Country', 'AgeBracket')"
1480,5,0.6933499999999999,"('AreaCode', 'Sex', 'JobType', 'Country', 'ChildrenFlag')"
1481,5,0.7213,"('AreaCode', 'Sex', 'JobType', 'Income', 'AgeBracket')"
1482,5,0.70705,"('AreaCode', 'Sex', 'JobType', 'Income', 'ChildrenFlag')"
1483,5,0.7234499999999999,"('AreaCode', 'Sex', 'JobType', 'AgeBracket', 'ChildrenFlag')"
1484,5,0.708425,"('AreaCode', 'Sex', 'EducationType', 'Country', 'Income')"
1485,5,0.7126250000000001,"('AreaCode', 'Sex', 'EducationType', 'Country', 'AgeBracket')"
1486,5,0.68365,"('AreaCode', 'Sex', 'EducationType', 'Country', 'ChildrenFlag')"
1487,5,0.731325,"('AreaCode', 'Sex', 'EducationType', 'Income', 'AgeBracket')"
1488,5,0.71855,"('AreaCode', 'Sex', 'EducationType', 'Income', 'ChildrenFlag')"
1489,5,0.71175,"('AreaCode', 'Sex', 'EducationType', 'AgeBracket', 'ChildrenFlag')"
1490,5,0.719275,"('AreaCode', 'Sex', 'Country', 'Income', 'AgeBracket')"
1491,5,0.70035,"('AreaCode', 'Sex', 'Country', 'Income', 'ChildrenFlag')"
1492,5,0.6978249999999999,"('AreaCode', 'Sex', 'Country', 'AgeBracket', 'ChildrenFlag')"
1493,5,0.72565,"('AreaCode', 'Sex', 'Income', 'AgeBracket', 'ChildrenFlag')"
1494,5,0.70885,"('AreaCode', 'Married', 'JobType', 'EducationType', 'Country')"
1495,5,0.728275,"('AreaCode', 'Married', 'JobType', 'EducationType', 'Income')"
1496,5,0.7378500000000001,"('AreaCode', 'Married', 'JobType', 'EducationType', 'AgeBracket')"
1497,5,0.723025,"('AreaCode', 'Married', 'JobType', 'EducationType', 'ChildrenFlag')"
1498,5,0.7093,"('AreaCode', 'Married', 'JobType', 'Country', 'Income')"
1499,5,0.7198,"('AreaCode', 'Married', 'JobType', 'Country', 'AgeBracket')"
1500,5,0.709425,"('AreaCode', 'Married', 'JobType', 'Country', 'ChildrenFlag')"
1501,5,0.726775,"('AreaCode', 'Married', 'JobType', 'Income', 'AgeBracket')"
1502,5,0.721925,"('AreaCode', 'Married', 'JobType', 'Income', 'ChildrenFlag')"
1503,5,0.73305,"('AreaCode', 'Married', 'JobType', 'AgeBracket', 'ChildrenFlag')"
1504,5,0.7129,"('AreaCode', 'Married', 'EducationType', 'Country', 'Income')"
1505,5,0.7180249999999999,"('AreaCode', 'Married', 'EducationType', 'Country', 'AgeBracket')"
1506,5,0.6973499999999999,"('AreaCode', 'Married', 'EducationType', 'Country', 'ChildrenFlag')"
1507,5,0.73785,"('AreaCode', 'Married', 'EducationType', 'Income', 'AgeBracket')"
1508,5,0.72445,"('AreaCode', 'Married', 'EducationType', 'Income', 'ChildrenFlag')"
1509,5,0.723,"('AreaCode', 'Married', 'EducationType', 'AgeBracket', 'ChildrenFlag')"
1510,5,0.7209,"('AreaCode', 'Married', 'Country', 'Income', 'AgeBracket')"
1511,5,0.7159500000000001,"('AreaCode', 'Married', 'Country', 'Income', 'ChildrenFlag')"
1512,5,0.7153999999999999,"('AreaCode', 'Married', 'Country', 'AgeBracket', 'ChildrenFlag')"
1513,5,0.7348250000000001,"('AreaCode', 'Married', 'Income', 'AgeBracket', 'ChildrenFlag')"
1514,5,0.714475,"('AreaCode', 'JobType', 'EducationType', 'Country', 'Income')"
1515,5,0.72895,"('AreaCode', 'JobType', 'EducationType', 'Country', 'AgeBracket')"
1516,5,0.7207250000000001,"('AreaCode', 'JobType', 'EducationType', 'Country', 'ChildrenFlag')"
1517,5,0.737375,"('AreaCode', 'JobType', 'EducationType', 'Income', 'AgeBracket')"
1518,5,0.7262500000000001,"('AreaCode', 'JobType', 'EducationType', 'Income', 'ChildrenFlag')"
1519,5,0.7381,"('AreaCode', 'JobType', 'EducationType', 'AgeBracket', 'ChildrenFlag')"
1520,5,0.719875,"('AreaCode', 'JobType', 'Country', 'Income', 'AgeBracket')"
1521,5,0.7063,"('AreaCode', 'JobType', 'Country', 'Income', 'ChildrenFlag')"
1522,5,0.72045,"('AreaCode', 'JobType', 'Country', 'AgeBracket', 'ChildrenFlag')"
1523,5,0.7307750000000001,"('AreaCode', 'JobType', 'Income', 'AgeBracket', 'ChildrenFlag')"
1524,5,0.7332749999999999,"('AreaCode', 'EducationType', 'Country', 'Income', 'AgeBracket')"
1525,5,0.7175499999999999,"('AreaCode', 'EducationType', 'Country', 'Income', 'ChildrenFlag')"
1526,5,0.71975,"('AreaCode', 'EducationType', 'Country', 'AgeBracket', 'ChildrenFlag')"
1527,5,0.7436750000000001,"('AreaCode', 'EducationType', 'Income', 'AgeBracket', 'ChildrenFlag')"
1528,5,0.722375,"('AreaCode', 'Country', 'Income', 'AgeBracket', 'ChildrenFlag')"
1529,5,0.7238,"('Sex', 'Married', 'JobType', 'EducationType', 'Country')"
1530,5,0.7348,"('Sex', 'Married', 'JobType', 'EducationType', 'Income')"
1531,5,0.7489750000000001,"('Sex', 'Married', 'JobType', 'EducationType', 'AgeBracket')"
1532,5,0.7343,"('Sex', 'Married', 'JobType', 'EducationType', 'ChildrenFlag')"
1533,5,0.71305,"('Sex', 'Married', 'JobType', 'Country', 'Income')"
1534,5,0.727425,"('Sex', 'Married', 'JobType', 'Country', 'AgeBracket')"
1535,5,0.711425,"('Sex', 'Married', 'JobType', 'Country', 'ChildrenFlag')"
1536,5,0.7257,"('Sex', 'Married', 'JobType', 'Income', 'AgeBracket')"
1537,5,0.7197,"('Sex', 'Married', 'JobType', 'Income', 'ChildrenFlag')"
1538,5,0.7378750000000001,"('Sex', 'Married', 'JobType', 'AgeBracket', 'ChildrenFlag')"
1539,5,0.72105,"('Sex', 'Married', 'EducationType', 'Country', 'Income')"
1540,5,0.7262500000000001,"('Sex', 'Married', 'EducationType', 'Country', 'AgeBracket')"
1541,5,0.7068,"('Sex', 'Married', 'EducationType', 'Country', 'ChildrenFlag')"
1542,5,0.73915,"('Sex', 'Married', 'EducationType', 'Income', 'AgeBracket')"
1543,5,0.7243499999999999,"('Sex', 'Married', 'EducationType', 'Income', 'ChildrenFlag')"
1544,5,0.7365999999999999,"('Sex', 'Married', 'EducationType', 'AgeBracket', 'ChildrenFlag')"
1545,5,0.7289,"('Sex', 'Married', 'Country', 'Income', 'AgeBracket')"
1546,5,0.7183999999999999,"('Sex', 'Married', 'Country', 'Income', 'ChildrenFlag')"
1547,5,0.72275,"('Sex', 'Married', 'Country', 'AgeBracket', 'ChildrenFlag')"
1548,5,0.7323999999999999,"('Sex', 'Married', 'Income', 'AgeBracket', 'ChildrenFlag')"
1549,5,0.723175,"('Sex', 'JobType', 'EducationType', 'Country', 'Income')"
1550,5,0.74215,"('Sex', 'JobType', 'EducationType', 'Country', 'AgeBracket')"
1551,5,0.723375,"('Sex', 'JobType', 'EducationType', 'Country', 'ChildrenFlag')"
1552,5,0.740875,"('Sex', 'JobType', 'EducationType', 'Income', 'AgeBracket')"
1553,5,0.7300500000000001,"('Sex', 'JobType', 'EducationType', 'Income', 'ChildrenFlag')"
1554,5,0.741925,"('Sex', 'JobType', 'EducationType', 'AgeBracket', 'ChildrenFlag')"
1555,5,0.723825,"('Sex', 'JobType', 'Country', 'Income', 'AgeBracket')"
1556,5,0.71055,"('Sex', 'JobType', 'Country', 'Income', 'ChildrenFlag')"
1557,5,0.7322500000000001,"('Sex', 'JobType', 'Country', 'AgeBracket', 'ChildrenFlag')"
1558,5,0.7209,"('Sex', 'JobType', 'Income', 'AgeBracket', 'ChildrenFlag')"
1559,5,0.73905,"('Sex', 'EducationType', 'Country', 'Income', 'AgeBracket')"
1560,5,0.7261500000000001,"('Sex', 'EducationType', 'Country', 'Income', 'ChildrenFlag')"
1561,5,0.7310749999999999,"('Sex', 'EducationType', 'Country', 'AgeBracket', 'ChildrenFlag')"
1562,5,0.745175,"('Sex', 'EducationType', 'Income', 'AgeBracket', 'ChildrenFlag')"
1563,5,0.73115,"('Sex', 'Country', 'Income', 'AgeBracket', 'ChildrenFlag')"
1564,5,0.727275,"('Married', 'JobType', 'EducationType', 'Country', 'Income')"
1565,5,0.74135,"('Married', 'JobType', 'EducationType', 'Country', 'AgeBracket')"
1566,5,0.728075,"('Married', 'JobType', 'EducationType', 'Country', 'ChildrenFlag')"
1567,5,0.7443,"('Married', 'JobType', 'EducationType', 'Income', 'AgeBracket')"
1568,5,0.739925,"('Married', 'JobType', 'EducationType', 'Income', 'ChildrenFlag')"
1569,5,0.743575,"('Married', 'JobType', 'EducationType', 'AgeBracket', 'ChildrenFlag')"
1570,5,0.730475,"('Married', 'JobType', 'Country', 'Income', 'AgeBracket')"
1571,5,0.7266250000000001,"('Married', 'JobType', 'Country', 'Income', 'ChildrenFlag')"
1572,5,0.73895,"('Married', 'JobType', 'Country', 'AgeBracket', 'ChildrenFlag')"
1573,5,0.736725,"('Married', 'JobType', 'Income', 'AgeBracket', 'ChildrenFlag')"
1574,5,0.741175,"('Married', 'EducationType', 'Country', 'Income', 'AgeBracket')"
1575,5,0.7293999999999999,"('Married', 'EducationType', 'Country', 'Income', 'ChildrenFlag')"
1576,5,0.7381,"('Married', 'EducationType', 'Country', 'AgeBracket', 'ChildrenFlag')"
1577,5,0.749725,"('Married', 'EducationType', 'Income', 'AgeBracket', 'ChildrenFlag')"
1578,5,0.737475,"('Married', 'Country', 'Income', 'AgeBracket', 'ChildrenFlag')"
1579,5,0.7427999999999999,"('JobType', 'EducationType', 'Country', 'Income', 'AgeBracket')"
1580,5,0.731625,"('JobType', 'EducationType', 'Country', 'Income', 'ChildrenFlag')"
1581,5,0.7429749999999999,"('JobType', 'EducationType', 'Country', 'AgeBracket', 'ChildrenFlag')"
1582,5,0.7502,"('JobType', 'EducationType', 'Income', 'AgeBracket', 'ChildrenFlag')"
1583,5,0.7359249999999999,"('JobType', 'Country', 'Income', 'AgeBracket', 'ChildrenFlag')"
1584,5,0.7504500000000001,"('EducationType', 'Country', 'Income', 'AgeBracket', 'ChildrenFlag')"
1585,6,0.77815,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Sex', 'Married')"
1586,6,0.7754,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Sex', 'JobType')"
1587,6,0.773575,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Sex', 'EducationType')"
1588,6,0.7678499999999999,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Sex', 'Country')"
1589,6,0.767325,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Sex', 'Income')"
1590,6,0.7769999999999999,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Sex', 'AgeBracket')"
1591,6,0.770675,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Sex', 'ChildrenFlag')"
1592,6,0.773875,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Married', 'JobType')"
1593,6,0.77475,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Married', 'EducationType')"
1594,6,0.7738499999999999,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Married', 'Country')"
1595,6,0.772525,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Married', 'Income')"
1596,6,0.782025,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Married', 'AgeBracket')"
1597,6,0.776775,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Married', 'ChildrenFlag')"
1598,6,0.7698,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'JobType', 'EducationType')"
1599,6,0.765575,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'JobType', 'Country')"
1600,6,0.766475,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'JobType', 'Income')"
1601,6,0.77055,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'JobType', 'AgeBracket')"
1602,6,0.7686000000000001,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'JobType', 'ChildrenFlag')"
1603,6,0.7645500000000001,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'EducationType', 'Country')"
1604,6,0.767525,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'EducationType', 'Income')"
1605,6,0.769825,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'EducationType', 'AgeBracket')"
1606,6,0.7722249999999999,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'EducationType', 'ChildrenFlag')"
1607,6,0.761525,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Country', 'Income')"
1608,6,0.7719750000000001,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Country', 'AgeBracket')"
1609,6,0.767475,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Country', 'ChildrenFlag')"
1610,6,0.7672,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Income', 'AgeBracket')"
1611,6,0.766775,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Income', 'ChildrenFlag')"
1612,6,0.77275,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'AgeBracket', 'ChildrenFlag')"
1613,6,0.784375,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'Married', 'JobType')"
1614,6,0.783675,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'Married', 'EducationType')"
1615,6,0.7762,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'Married', 'Country')"
1616,6,0.7808999999999999,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'Married', 'Income')"
1617,6,0.7852250000000001,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'Married', 'AgeBracket')"
1618,6,0.779775,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'Married', 'ChildrenFlag')"
1619,6,0.7774,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'JobType', 'EducationType')"
1620,6,0.767225,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'JobType', 'Country')"
1621,6,0.7738750000000001,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'JobType', 'Income')"
1622,6,0.7786500000000001,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'JobType', 'AgeBracket')"
1623,6,0.7767999999999999,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'JobType', 'ChildrenFlag')"
1624,6,0.76555,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'EducationType', 'Country')"
1625,6,0.772775,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'EducationType', 'Income')"
1626,6,0.7741,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'EducationType', 'AgeBracket')"
1627,6,0.779675,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'EducationType', 'ChildrenFlag')"
1628,6,0.76215,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'Country', 'Income')"
1629,6,0.77095,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'Country', 'AgeBracket')"
1630,6,0.767575,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'Country', 'ChildrenFlag')"
1631,6,0.7738750000000001,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'Income', 'AgeBracket')"
1632,6,0.7721750000000001,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'Income', 'ChildrenFlag')"
1633,6,0.780175,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'AgeBracket', 'ChildrenFlag')"
1634,6,0.7732749999999999,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'JobType', 'EducationType')"
1635,6,0.7671000000000001,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'JobType', 'Country')"
1636,6,0.7754000000000001,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'JobType', 'Income')"
1637,6,0.7768,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'JobType', 'AgeBracket')"
1638,6,0.7779,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'JobType', 'ChildrenFlag')"
1639,6,0.7658499999999999,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'EducationType', 'Country')"
1640,6,0.774725,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'EducationType', 'Income')"
1641,6,0.7736000000000001,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'EducationType', 'AgeBracket')"
1642,6,0.77915,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'EducationType', 'ChildrenFlag')"
1643,6,0.7678499999999999,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'Country', 'Income')"
1644,6,0.7750999999999999,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'Country', 'AgeBracket')"
1645,6,0.7729999999999999,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'Country', 'ChildrenFlag')"
1646,6,0.7808,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'Income', 'AgeBracket')"
1647,6,0.77915,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'Income', 'ChildrenFlag')"
1648,6,0.7794249999999999,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'AgeBracket', 'ChildrenFlag')"
1649,6,0.763725,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'JobType', 'EducationType', 'Country')"
1650,6,0.76965,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'JobType', 'EducationType', 'Income')"
1651,6,0.768875,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'JobType', 'EducationType', 'AgeBracket')"
1652,6,0.77145,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'JobType', 'EducationType', 'ChildrenFlag')"
1653,6,0.7601,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'JobType', 'Country', 'Income')"
1654,6,0.766675,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'JobType', 'Country', 'AgeBracket')"
1655,6,0.7635749999999999,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'JobType', 'Country', 'ChildrenFlag')"
1656,6,0.7681,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'JobType', 'Income', 'AgeBracket')"
1657,6,0.7678499999999999,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'JobType', 'Income', 'ChildrenFlag')"
1658,6,0.77145,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'JobType', 'AgeBracket', 'ChildrenFlag')"
1659,6,0.7588250000000001,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'EducationType', 'Country', 'Income')"
1660,6,0.763525,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'EducationType', 'Country', 'AgeBracket')"
1661,6,0.7636499999999999,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'EducationType', 'Country', 'ChildrenFlag')"
1662,6,0.767425,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'EducationType', 'Income', 'AgeBracket')"
1663,6,0.7688,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'EducationType', 'Income', 'ChildrenFlag')"
1664,6,0.7719499999999999,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'EducationType', 'AgeBracket', 'ChildrenFlag')"
1665,6,0.7643,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Country', 'Income', 'AgeBracket')"
1666,6,0.7616499999999999,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Country', 'Income', 'ChildrenFlag')"
1667,6,0.7706,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Country', 'AgeBracket', 'ChildrenFlag')"
