,size,accuracy,combs
905,5,0.71625,"('HomeOwnerFlag', 'NumberCarsOwned', 'EducationType', 'Country', 'ChildrenFlag')"
906,5,0.725975,"('HomeOwnerFlag', 'NumberCarsOwned', 'EducationType', 'Income', 'AgeBracket')"
907,5,0.71125,"('HomeOwnerFlag', 'NumberCarsOwned', 'EducationType', 'Income', 'ChildrenFlag')"
908,5,0.72425,"('HomeOwnerFlag', 'NumberCarsOwned', 'EducationType', 'AgeBracket', 'ChildrenFlag')"
909,5,0.715,"('HomeOwnerFlag', 'NumberCarsOwned', 'Country', 'Income', 'AgeBracket')"
910,5,0.697075,"('HomeOwnerFlag', 'NumberCarsOwned', 'Country', 'Income', 'ChildrenFlag')"
911,5,0.7226250000000001,"('HomeOwnerFlag', 'NumberCarsOwned', 'Country', 'AgeBracket', 'ChildrenFlag')"
912,5,0.713225,"('HomeOwnerFlag', 'NumberCarsOwned', 'Income', 'AgeBracket', 'ChildrenFlag')"
913,5,0.7726250000000001,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'Sex', 'Married')"
914,5,0.76695,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'Sex', 'JobType')"
915,5,0.773025,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'Sex', 'EducationType')"
916,5,0.764975,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'Sex', 'Country')"
917,5,0.769725,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'Sex', 'Income')"
918,5,0.7781750000000001,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'Sex', 'AgeBracket')"
919,5,0.77585,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'Sex', 'ChildrenFlag')"
920,5,0.7714000000000001,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'Married', 'JobType')"
921,5,0.7751750000000001,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'Married', 'EducationType')"
922,5,0.776625,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'Married', 'Country')"
923,5,0.770575,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'Married', 'Income')"
924,5,0.779575,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'Married', 'AgeBracket')"
925,5,0.776625,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'Married', 'ChildrenFlag')"
926,5,0.76525,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'JobType', 'EducationType')"
927,5,0.7607,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'JobType', 'Country')"
928,5,0.76835,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'JobType', 'Income')"
929,5,0.766,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'JobType', 'AgeBracket')"
930,5,0.765675,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'JobType', 'ChildrenFlag')"
931,5,0.7619,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'EducationType', 'Country')"
932,5,0.770625,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'EducationType', 'Income')"
933,5,0.7728,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'EducationType', 'AgeBracket')"
934,5,0.771375,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'EducationType', 'ChildrenFlag')"
935,5,0.767825,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'Country', 'Income')"
936,5,0.761925,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'Country', 'AgeBracket')"
937,5,0.7617499999999999,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'Country', 'ChildrenFlag')"
938,5,0.771725,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'Income', 'AgeBracket')"
939,5,0.77,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'Income', 'ChildrenFlag')"
940,5,0.774575,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'AgeBracket', 'ChildrenFlag')"
941,5,0.7737750000000001,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Sex', 'Married', 'JobType')"
942,5,0.7767499999999999,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Sex', 'Married', 'EducationType')"
943,5,0.772175,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Sex', 'Married', 'Country')"
944,5,0.77865,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Sex', 'Married', 'Income')"
945,5,0.7783,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Sex', 'Married', 'AgeBracket')"
946,5,0.776625,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Sex', 'Married', 'ChildrenFlag')"
947,5,0.770625,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Sex', 'JobType', 'EducationType')"
948,5,0.766825,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Sex', 'JobType', 'Country')"
949,5,0.7673,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Sex', 'JobType', 'Income')"
950,5,0.7721750000000001,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Sex', 'JobType', 'AgeBracket')"
951,5,0.7689,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Sex', 'JobType', 'ChildrenFlag')"
952,5,0.7726,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Sex', 'EducationType', 'Country')"
953,5,0.769825,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Sex', 'EducationType', 'Income')"
954,5,0.7753,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Sex', 'EducationType', 'AgeBracket')"
955,5,0.774275,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Sex', 'EducationType', 'ChildrenFlag')"
956,5,0.769725,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Sex', 'Country', 'Income')"
957,5,0.77755,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Sex', 'Country', 'AgeBracket')"
958,5,0.77585,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Sex', 'Country', 'ChildrenFlag')"
959,5,0.7715749999999999,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Sex', 'Income', 'AgeBracket')"
960,5,0.7698499999999999,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Sex', 'Income', 'ChildrenFlag')"
961,5,0.77685,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Sex', 'AgeBracket', 'ChildrenFlag')"
962,5,0.771625,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Married', 'JobType', 'EducationType')"
963,5,0.7713000000000001,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Married', 'JobType', 'Country')"
964,5,0.773825,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Married', 'JobType', 'Income')"
965,5,0.7783500000000001,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Married', 'JobType', 'AgeBracket')"
966,5,0.775575,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Married', 'JobType', 'ChildrenFlag')"
967,5,0.7751250000000001,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Married', 'EducationType', 'Country')"
968,5,0.776125,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Married', 'EducationType', 'Income')"
969,5,0.778075,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Married', 'EducationType', 'AgeBracket')"
970,5,0.7759,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Married', 'EducationType', 'ChildrenFlag')"
971,5,0.7719750000000001,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Married', 'Country', 'Income')"
972,5,0.7796000000000001,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Married', 'Country', 'AgeBracket')"
973,5,0.776625,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Married', 'Country', 'ChildrenFlag')"
974,5,0.7790999999999999,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Married', 'Income', 'AgeBracket')"
975,5,0.7782,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Married', 'Income', 'ChildrenFlag')"
976,5,0.77715,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Married', 'AgeBracket', 'ChildrenFlag')"
977,5,0.765225,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'JobType', 'EducationType', 'Country')"
978,5,0.7675000000000001,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'JobType', 'EducationType', 'Income')"
979,5,0.771775,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'JobType', 'EducationType', 'AgeBracket')"
980,5,0.7695000000000001,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'JobType', 'EducationType', 'ChildrenFlag')"
981,5,0.7681250000000001,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'JobType', 'Country', 'Income')"
982,5,0.7668999999999999,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'JobType', 'Country', 'AgeBracket')"
983,5,0.7658,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'JobType', 'Country', 'ChildrenFlag')"
984,5,0.7710250000000001,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'JobType', 'Income', 'AgeBracket')"
985,5,0.7684,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'JobType', 'Income', 'ChildrenFlag')"
986,5,0.7715500000000001,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'JobType', 'AgeBracket', 'ChildrenFlag')"
987,5,0.770525,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'EducationType', 'Country', 'Income')"
988,5,0.7728999999999999,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'EducationType', 'Country', 'AgeBracket')"
989,5,0.7723,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'EducationType', 'Country', 'ChildrenFlag')"
990,5,0.7723,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'EducationType', 'Income', 'AgeBracket')"
991,5,0.7706,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'EducationType', 'Income', 'ChildrenFlag')"
992,5,0.772925,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'EducationType', 'AgeBracket', 'ChildrenFlag')"
993,5,0.771725,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Country', 'Income', 'AgeBracket')"
994,5,0.77,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Country', 'Income', 'ChildrenFlag')"
995,5,0.774575,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Country', 'AgeBracket', 'ChildrenFlag')"
996,5,0.771725,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Income', 'AgeBracket', 'ChildrenFlag')"
997,5,0.6874750000000001,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'Married', 'JobType')"
998,5,0.681675,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'Married', 'EducationType')"
999,5,0.6662999999999999,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'Married', 'Country')"
1000,5,0.7035750000000001,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'Married', 'Income')"
1001,5,0.6799999999999999,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'Married', 'AgeBracket')"
1002,5,0.6890000000000001,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'Married', 'ChildrenFlag')"
1003,5,0.686175,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'JobType', 'EducationType')"
1004,5,0.675525,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'JobType', 'Country')"
1005,5,0.67885,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'JobType', 'Income')"
1006,5,0.677825,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'JobType', 'AgeBracket')"
1007,5,0.670775,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'JobType', 'ChildrenFlag')"
1008,5,0.67255,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'EducationType', 'Country')"
1009,5,0.6938249999999999,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'EducationType', 'Income')"
1010,5,0.6668,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'EducationType', 'AgeBracket')"
1011,5,0.669925,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'EducationType', 'ChildrenFlag')"
1012,5,0.680025,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'Country', 'Income')"
1013,5,0.671225,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'Country', 'AgeBracket')"
1014,5,0.67255,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'Country', 'ChildrenFlag')"
1015,5,0.7043999999999999,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'Income', 'AgeBracket')"
1016,5,0.6902999999999999,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'Income', 'ChildrenFlag')"
1017,5,0.686475,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'AgeBracket', 'ChildrenFlag')"
1018,5,0.686,"('HomeOwnerFlag', 'AreaCode', 'Married', 'JobType', 'EducationType')"
1019,5,0.6779999999999999,"('HomeOwnerFlag', 'AreaCode', 'Married', 'JobType', 'Country')"
1020,5,0.7019,"('HomeOwnerFlag', 'AreaCode', 'Married', 'JobType', 'Income')"
1021,5,0.67255,"('HomeOwnerFlag', 'AreaCode', 'Married', 'JobType', 'AgeBracket')"
1022,5,0.686225,"('HomeOwnerFlag', 'AreaCode', 'Married', 'JobType', 'ChildrenFlag')"
1023,5,0.665975,"('HomeOwnerFlag', 'AreaCode', 'Married', 'EducationType', 'Country')"
1024,5,0.70215,"('HomeOwnerFlag', 'AreaCode', 'Married', 'EducationType', 'Income')"
1025,5,0.665475,"('HomeOwnerFlag', 'AreaCode', 'Married', 'EducationType', 'AgeBracket')"
1026,5,0.6866749999999999,"('HomeOwnerFlag', 'AreaCode', 'Married', 'EducationType', 'ChildrenFlag')"
1027,5,0.70115,"('HomeOwnerFlag', 'AreaCode', 'Married', 'Country', 'Income')"
1028,5,0.64675,"('HomeOwnerFlag', 'AreaCode', 'Married', 'Country', 'AgeBracket')"
1029,5,0.676975,"('HomeOwnerFlag', 'AreaCode', 'Married', 'Country', 'ChildrenFlag')"
1030,5,0.706175,"('HomeOwnerFlag', 'AreaCode', 'Married', 'Income', 'AgeBracket')"
1031,5,0.701175,"('HomeOwnerFlag', 'AreaCode', 'Married', 'Income', 'ChildrenFlag')"
1032,5,0.70625,"('HomeOwnerFlag', 'AreaCode', 'Married', 'AgeBracket', 'ChildrenFlag')"
1033,5,0.6706000000000001,"('HomeOwnerFlag', 'AreaCode', 'JobType', 'EducationType', 'Country')"
1034,5,0.688475,"('HomeOwnerFlag', 'AreaCode', 'JobType', 'EducationType', 'Income')"
1035,5,0.6682750000000001,"('HomeOwnerFlag', 'AreaCode', 'JobType', 'EducationType', 'AgeBracket')"
1036,5,0.6845749999999999,"('HomeOwnerFlag', 'AreaCode', 'JobType', 'EducationType', 'ChildrenFlag')"
1037,5,0.6901,"('HomeOwnerFlag', 'AreaCode', 'JobType', 'Country', 'Income')"
1038,5,0.67015,"('HomeOwnerFlag', 'AreaCode', 'JobType', 'Country', 'AgeBracket')"
1039,5,0.674125,"('HomeOwnerFlag', 'AreaCode', 'JobType', 'Country', 'ChildrenFlag')"
1040,5,0.6939,"('HomeOwnerFlag', 'AreaCode', 'JobType', 'Income', 'AgeBracket')"
1041,5,0.679025,"('HomeOwnerFlag', 'AreaCode', 'JobType', 'Income', 'ChildrenFlag')"
1042,5,0.679425,"('HomeOwnerFlag', 'AreaCode', 'JobType', 'AgeBracket', 'ChildrenFlag')"
1043,5,0.69445,"('HomeOwnerFlag', 'AreaCode', 'EducationType', 'Country', 'Income')"
1044,5,0.67255,"('HomeOwnerFlag', 'AreaCode', 'EducationType', 'Country', 'AgeBracket')"
1045,5,0.67255,"('HomeOwnerFlag', 'AreaCode', 'EducationType', 'Country', 'ChildrenFlag')"
1046,5,0.708175,"('HomeOwnerFlag', 'AreaCode', 'EducationType', 'Income', 'AgeBracket')"
1047,5,0.7092749999999999,"('HomeOwnerFlag', 'AreaCode', 'EducationType', 'Income', 'ChildrenFlag')"
1048,5,0.6658499999999999,"('HomeOwnerFlag', 'AreaCode', 'EducationType', 'AgeBracket', 'ChildrenFlag')"
1049,5,0.70095,"('HomeOwnerFlag', 'AreaCode', 'Country', 'Income', 'AgeBracket')"
1050,5,0.682175,"('HomeOwnerFlag', 'AreaCode', 'Country', 'Income', 'ChildrenFlag')"
1051,5,0.67255,"('HomeOwnerFlag', 'AreaCode', 'Country', 'AgeBracket', 'ChildrenFlag')"
1052,5,0.7123250000000001,"('HomeOwnerFlag', 'AreaCode', 'Income', 'AgeBracket', 'ChildrenFlag')"
1053,5,0.6830999999999999,"('HomeOwnerFlag', 'Sex', 'Married', 'JobType', 'EducationType')"
1054,5,0.68545,"('HomeOwnerFlag', 'Sex', 'Married', 'JobType', 'Country')"
1055,5,0.701125,"('HomeOwnerFlag', 'Sex', 'Married', 'JobType', 'Income')"
1056,5,0.6925,"('HomeOwnerFlag', 'Sex', 'Married', 'JobType', 'AgeBracket')"
1057,5,0.691575,"('HomeOwnerFlag', 'Sex', 'Married', 'JobType', 'ChildrenFlag')"
1058,5,0.6810499999999999,"('HomeOwnerFlag', 'Sex', 'Married', 'EducationType', 'Country')"
1059,5,0.703975,"('HomeOwnerFlag', 'Sex', 'Married', 'EducationType', 'Income')"
1060,5,0.6859,"('HomeOwnerFlag', 'Sex', 'Married', 'EducationType', 'AgeBracket')"
1061,5,0.6937,"('HomeOwnerFlag', 'Sex', 'Married', 'EducationType', 'ChildrenFlag')"
1062,5,0.7037,"('HomeOwnerFlag', 'Sex', 'Married', 'Country', 'Income')"
1063,5,0.6799999999999999,"('HomeOwnerFlag', 'Sex', 'Married', 'Country', 'AgeBracket')"
1064,5,0.6890000000000001,"('HomeOwnerFlag', 'Sex', 'Married', 'Country', 'ChildrenFlag')"
1065,5,0.7097,"('HomeOwnerFlag', 'Sex', 'Married', 'Income', 'AgeBracket')"
1066,5,0.6933250000000001,"('HomeOwnerFlag', 'Sex', 'Married', 'Income', 'ChildrenFlag')"
1067,5,0.704375,"('HomeOwnerFlag', 'Sex', 'Married', 'AgeBracket', 'ChildrenFlag')"
1068,5,0.68825,"('HomeOwnerFlag', 'Sex', 'JobType', 'EducationType', 'Country')"
1069,5,0.68855,"('HomeOwnerFlag', 'Sex', 'JobType', 'EducationType', 'Income')"
1070,5,0.6863,"('HomeOwnerFlag', 'Sex', 'JobType', 'EducationType', 'AgeBracket')"
1071,5,0.6797249999999999,"('HomeOwnerFlag', 'Sex', 'JobType', 'EducationType', 'ChildrenFlag')"
1072,5,0.6748999999999999,"('HomeOwnerFlag', 'Sex', 'JobType', 'Country', 'Income')"
1073,5,0.685975,"('HomeOwnerFlag', 'Sex', 'JobType', 'Country', 'AgeBracket')"
1074,5,0.676125,"('HomeOwnerFlag', 'Sex', 'JobType', 'Country', 'ChildrenFlag')"
1075,5,0.6952499999999999,"('HomeOwnerFlag', 'Sex', 'JobType', 'Income', 'AgeBracket')"
1076,5,0.6757500000000001,"('HomeOwnerFlag', 'Sex', 'JobType', 'Income', 'ChildrenFlag')"
1077,5,0.67635,"('HomeOwnerFlag', 'Sex', 'JobType', 'AgeBracket', 'ChildrenFlag')"
1078,5,0.692,"('HomeOwnerFlag', 'Sex', 'EducationType', 'Country', 'Income')"
1079,5,0.66535,"('HomeOwnerFlag', 'Sex', 'EducationType', 'Country', 'AgeBracket')"
1080,5,0.671025,"('HomeOwnerFlag', 'Sex', 'EducationType', 'Country', 'ChildrenFlag')"
1081,5,0.70695,"('HomeOwnerFlag', 'Sex', 'EducationType', 'Income', 'AgeBracket')"
1082,5,0.68145,"('HomeOwnerFlag', 'Sex', 'EducationType', 'Income', 'ChildrenFlag')"
1083,5,0.69865,"('HomeOwnerFlag', 'Sex', 'EducationType', 'AgeBracket', 'ChildrenFlag')"
1084,5,0.6970000000000001,"('HomeOwnerFlag', 'Sex', 'Country', 'Income', 'AgeBracket')"
1085,5,0.6772750000000001,"('HomeOwnerFlag', 'Sex', 'Country', 'Income', 'ChildrenFlag')"
1086,5,0.674475,"('HomeOwnerFlag', 'Sex', 'Country', 'AgeBracket', 'ChildrenFlag')"
1087,5,0.707625,"('HomeOwnerFlag', 'Sex', 'Income', 'AgeBracket', 'ChildrenFlag')"
1088,5,0.6810499999999999,"('HomeOwnerFlag', 'Married', 'JobType', 'EducationType', 'Country')"
1089,5,0.7037,"('HomeOwnerFlag', 'Married', 'JobType', 'EducationType', 'Income')"
1090,5,0.680525,"('HomeOwnerFlag', 'Married', 'JobType', 'EducationType', 'AgeBracket')"
1091,5,0.690925,"('HomeOwnerFlag', 'Married', 'JobType', 'EducationType', 'ChildrenFlag')"
1092,5,0.702025,"('HomeOwnerFlag', 'Married', 'JobType', 'Country', 'Income')"
1093,5,0.670375,"('HomeOwnerFlag', 'Married', 'JobType', 'Country', 'AgeBracket')"
1094,5,0.686875,"('HomeOwnerFlag', 'Married', 'JobType', 'Country', 'ChildrenFlag')"
1095,5,0.702925,"('HomeOwnerFlag', 'Married', 'JobType', 'Income', 'AgeBracket')"
1096,5,0.7026999999999999,"('HomeOwnerFlag', 'Married', 'JobType', 'Income', 'ChildrenFlag')"
1097,5,0.710075,"('HomeOwnerFlag', 'Married', 'JobType', 'AgeBracket', 'ChildrenFlag')"
1098,5,0.700475,"('HomeOwnerFlag', 'Married', 'EducationType', 'Country', 'Income')"
1099,5,0.66925,"('HomeOwnerFlag', 'Married', 'EducationType', 'Country', 'AgeBracket')"
1100,5,0.68825,"('HomeOwnerFlag', 'Married', 'EducationType', 'Country', 'ChildrenFlag')"
1101,5,0.70775,"('HomeOwnerFlag', 'Married', 'EducationType', 'Income', 'AgeBracket')"
1102,5,0.70355,"('HomeOwnerFlag', 'Married', 'EducationType', 'Income', 'ChildrenFlag')"
1103,5,0.71065,"('HomeOwnerFlag', 'Married', 'EducationType', 'AgeBracket', 'ChildrenFlag')"
1104,5,0.706875,"('HomeOwnerFlag', 'Married', 'Country', 'Income', 'AgeBracket')"
1105,5,0.701175,"('HomeOwnerFlag', 'Married', 'Country', 'Income', 'ChildrenFlag')"
1106,5,0.707275,"('HomeOwnerFlag', 'Married', 'Country', 'AgeBracket', 'ChildrenFlag')"
1107,5,0.71075,"('HomeOwnerFlag', 'Married', 'Income', 'AgeBracket', 'ChildrenFlag')"
1108,5,0.68655,"('HomeOwnerFlag', 'JobType', 'EducationType', 'Country', 'Income')"
1109,5,0.668425,"('HomeOwnerFlag', 'JobType', 'EducationType', 'Country', 'AgeBracket')"
1110,5,0.6849,"('HomeOwnerFlag', 'JobType', 'EducationType', 'Country', 'ChildrenFlag')"
1111,5,0.70015,"('HomeOwnerFlag', 'JobType', 'EducationType', 'Income', 'AgeBracket')"
1112,5,0.690775,"('HomeOwnerFlag', 'JobType', 'EducationType', 'Income', 'ChildrenFlag')"
1113,5,0.6861999999999999,"('HomeOwnerFlag', 'JobType', 'EducationType', 'AgeBracket', 'ChildrenFlag')"
1114,5,0.689875,"('HomeOwnerFlag', 'JobType', 'Country', 'Income', 'AgeBracket')"
1115,5,0.66765,"('HomeOwnerFlag', 'JobType', 'Country', 'Income', 'ChildrenFlag')"
1116,5,0.6798249999999999,"('HomeOwnerFlag', 'JobType', 'Country', 'AgeBracket', 'ChildrenFlag')"
1117,5,0.6950999999999999,"('HomeOwnerFlag', 'JobType', 'Income', 'AgeBracket', 'ChildrenFlag')"
1118,5,0.7097,"('HomeOwnerFlag', 'EducationType', 'Country', 'Income', 'AgeBracket')"
1119,5,0.704475,"('HomeOwnerFlag', 'EducationType', 'Country', 'Income', 'ChildrenFlag')"
1120,5,0.67035,"('HomeOwnerFlag', 'EducationType', 'Country', 'AgeBracket', 'ChildrenFlag')"
1121,5,0.716325,"('HomeOwnerFlag', 'EducationType', 'Income', 'AgeBracket', 'ChildrenFlag')"
1122,5,0.71045,"('HomeOwnerFlag', 'Country', 'Income', 'AgeBracket', 'ChildrenFlag')"
1123,5,0.773725,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Sex', 'Married')"
1124,5,0.766375,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Sex', 'JobType')"
1125,5,0.767775,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Sex', 'EducationType')"
1126,5,0.7638750000000001,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Sex', 'Country')"
1127,5,0.767,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Sex', 'Income')"
1128,5,0.773725,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Sex', 'AgeBracket')"
1129,5,0.7717,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Sex', 'ChildrenFlag')"
1130,5,0.769925,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Married', 'JobType')"
1131,5,0.774675,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Married', 'EducationType')"
1132,5,0.768975,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Married', 'Country')"
1133,5,0.7681,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Married', 'Income')"
1134,5,0.778225,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Married', 'AgeBracket')"
1135,5,0.775625,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Married', 'ChildrenFlag')"
1136,5,0.7637,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'JobType', 'EducationType')"
1137,5,0.75905,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'JobType', 'Country')"
1138,5,0.76155,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'JobType', 'Income')"
1139,5,0.7646250000000001,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'JobType', 'AgeBracket')"
1140,5,0.765,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'JobType', 'ChildrenFlag')"
1141,5,0.7594000000000001,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'EducationType', 'Country')"
1142,5,0.7648,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'EducationType', 'Income')"
1143,5,0.7665,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'EducationType', 'AgeBracket')"
1144,5,0.7664,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'EducationType', 'ChildrenFlag')"
1145,5,0.763725,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Country', 'Income')"
1146,5,0.76135,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Country', 'AgeBracket')"
1147,5,0.76105,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Country', 'ChildrenFlag')"
1148,5,0.7684,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Income', 'AgeBracket')"
1149,5,0.7673749999999999,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Income', 'ChildrenFlag')"
1150,5,0.7686999999999999,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'AgeBracket', 'ChildrenFlag')"
1151,5,0.77085,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'Married', 'JobType')"
