,size,train_scores,test_scores,combs
970,5,0.7780603297088741,0.7806,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Married', 'EducationType', 'ChildrenFlag')"
971,5,0.7861276745001754,0.773,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Married', 'Country', 'Income')"
972,5,0.7857769203788144,0.7788,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Married', 'Country', 'AgeBracket')"
973,5,0.7758681164503682,0.773,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Married', 'Country', 'ChildrenFlag')"
974,5,0.786741494212557,0.787,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Married', 'Income', 'AgeBracket')"
975,5,0.7785864608909154,0.7782,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Married', 'Income', 'ChildrenFlag')"
976,5,0.7781480182392143,0.7794,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Married', 'AgeBracket', 'ChildrenFlag')"
977,5,0.7805156085584005,0.769,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'JobType', 'EducationType', 'Country')"
978,5,0.7805156085584005,0.777,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'JobType', 'EducationType', 'Income')"
979,5,0.7790249035426167,0.7744,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'JobType', 'EducationType', 'AgeBracket')"
980,5,0.7756050508593476,0.7726,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'JobType', 'EducationType', 'ChildrenFlag')"
981,5,0.7802525429673799,0.7634,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'JobType', 'Country', 'Income')"
982,5,0.781041739740442,0.7734,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'JobType', 'Country', 'AgeBracket')"
983,5,0.7735882146615223,0.7694,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'JobType', 'Country', 'ChildrenFlag')"
984,5,0.7814801823921431,0.7736,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'JobType', 'Income', 'AgeBracket')"
985,5,0.7742020343739039,0.7696,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'JobType', 'Income', 'ChildrenFlag')"
986,5,0.7766573132234303,0.7742,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'JobType', 'AgeBracket', 'ChildrenFlag')"
987,5,0.7854261662574535,0.765,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'EducationType', 'Country', 'Income')"
988,5,0.7827955103472466,0.7712,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'EducationType', 'Country', 'AgeBracket')"
989,5,0.7771834444054717,0.7692,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'EducationType', 'Country', 'ChildrenFlag')"
990,5,0.7835847071203087,0.7728,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'EducationType', 'Income', 'AgeBracket')"
991,5,0.779200280603297,0.773,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'EducationType', 'Income', 'ChildrenFlag')"
992,5,0.7770957558751316,0.7748,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'EducationType', 'AgeBracket', 'ChildrenFlag')"
993,5,0.7856892318484742,0.7686,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Country', 'Income', 'AgeBracket')"
994,5,0.7767450017537706,0.7624,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Country', 'Income', 'ChildrenFlag')"
995,5,0.7769203788144511,0.771,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Country', 'AgeBracket', 'ChildrenFlag')"
996,5,0.7769203788144511,0.7754,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Income', 'AgeBracket', 'ChildrenFlag')"
997,5,0.7017713083128727,0.6984,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'Married', 'JobType')"
998,5,0.6873027008067345,0.6948,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'Married', 'EducationType')"
999,5,0.6740617327253595,0.6686,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'Married', 'Country')"
1000,5,0.7066818660119256,0.7046,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'Married', 'Income')"
1001,5,0.692037881445107,0.6968,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'Married', 'AgeBracket')"
1002,5,0.6853735531392494,0.6882,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'Married', 'ChildrenFlag')"
1003,5,0.7099263416345142,0.713,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'JobType', 'EducationType')"
1004,5,0.6902841108383023,0.6892,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'JobType', 'Country')"
1005,5,0.7077341283760085,0.698,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'JobType', 'Income')"
1006,5,0.7165029814100315,0.7212,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'JobType', 'AgeBracket')"
1007,5,0.6919501929147668,0.6908,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'JobType', 'ChildrenFlag')"
1008,5,0.679936864258155,0.683,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'EducationType', 'Country')"
1009,5,0.7137846369694844,0.7126,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'EducationType', 'Income')"
1010,5,0.6965976850227991,0.7012,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'EducationType', 'AgeBracket')"
1011,5,0.6719572079971939,0.6826,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'EducationType', 'ChildrenFlag')"
1012,5,0.6994037179936864,0.694,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'Country', 'Income')"
1013,5,0.6809014380918976,0.6864,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'Country', 'AgeBracket')"
1014,5,0.6671343388284813,0.6748,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'Country', 'ChildrenFlag')"
1015,5,0.718169063486496,0.708,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'Income', 'AgeBracket')"
1016,5,0.6993160294633461,0.6984,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'Income', 'ChildrenFlag')"
1017,5,0.6918625043844265,0.6944,"('HomeOwnerFlag', 'AreaCode', 'Sex', 'AgeBracket', 'ChildrenFlag')"
1018,5,0.7143107681515258,0.7168,"('HomeOwnerFlag', 'AreaCode', 'Married', 'JobType', 'EducationType')"
1019,5,0.6980883900385829,0.6924,"('HomeOwnerFlag', 'AreaCode', 'Married', 'JobType', 'Country')"
1020,5,0.7144861452122062,0.7108,"('HomeOwnerFlag', 'AreaCode', 'Married', 'JobType', 'Income')"
1021,5,0.7169414240617328,0.7204,"('HomeOwnerFlag', 'AreaCode', 'Married', 'JobType', 'AgeBracket')"
1022,5,0.7055419151175026,0.6968,"('HomeOwnerFlag', 'AreaCode', 'Married', 'JobType', 'ChildrenFlag')"
1023,5,0.6873903893370747,0.6864,"('HomeOwnerFlag', 'AreaCode', 'Married', 'EducationType', 'Country')"
1024,5,0.7202735882146615,0.7202,"('HomeOwnerFlag', 'AreaCode', 'Married', 'EducationType', 'Income')"
1025,5,0.6982637670992634,0.71,"('HomeOwnerFlag', 'AreaCode', 'Married', 'EducationType', 'AgeBracket')"
1026,5,0.6896702911259207,0.6968,"('HomeOwnerFlag', 'AreaCode', 'Married', 'EducationType', 'ChildrenFlag')"
1027,5,0.7108909154682568,0.7036,"('HomeOwnerFlag', 'AreaCode', 'Married', 'Country', 'Income')"
1028,5,0.6901964223079621,0.6906,"('HomeOwnerFlag', 'AreaCode', 'Married', 'Country', 'AgeBracket')"
1029,5,0.6766047001052262,0.6786,"('HomeOwnerFlag', 'AreaCode', 'Married', 'Country', 'ChildrenFlag')"
1030,5,0.7221150473518064,0.7184,"('HomeOwnerFlag', 'AreaCode', 'Married', 'Income', 'AgeBracket')"
1031,5,0.71211855489302,0.7054,"('HomeOwnerFlag', 'AreaCode', 'Married', 'Income', 'ChildrenFlag')"
1032,5,0.701858996843213,0.7054,"('HomeOwnerFlag', 'AreaCode', 'Married', 'AgeBracket', 'ChildrenFlag')"
1033,5,0.7094002104524728,0.7064,"('HomeOwnerFlag', 'AreaCode', 'JobType', 'EducationType', 'Country')"
1034,5,0.7232549982462294,0.7172,"('HomeOwnerFlag', 'AreaCode', 'JobType', 'EducationType', 'Income')"
1035,5,0.7308839003858295,0.7306,"('HomeOwnerFlag', 'AreaCode', 'JobType', 'EducationType', 'AgeBracket')"
1036,5,0.7090494563311119,0.709,"('HomeOwnerFlag', 'AreaCode', 'JobType', 'EducationType', 'ChildrenFlag')"
1037,5,0.7061557348298843,0.6886,"('HomeOwnerFlag', 'AreaCode', 'JobType', 'Country', 'Income')"
1038,5,0.7146615222728867,0.7074,"('HomeOwnerFlag', 'AreaCode', 'JobType', 'Country', 'AgeBracket')"
1039,5,0.6937039635215714,0.6894,"('HomeOwnerFlag', 'AreaCode', 'JobType', 'Country', 'ChildrenFlag')"
1040,5,0.7233426867765697,0.7168,"('HomeOwnerFlag', 'AreaCode', 'JobType', 'Income', 'AgeBracket')"
1041,5,0.7101017186951947,0.6988,"('HomeOwnerFlag', 'AreaCode', 'JobType', 'Income', 'ChildrenFlag')"
1042,5,0.7201858996843213,0.719,"('HomeOwnerFlag', 'AreaCode', 'JobType', 'AgeBracket', 'ChildrenFlag')"
1043,5,0.7130831287267625,0.7018,"('HomeOwnerFlag', 'AreaCode', 'EducationType', 'Country', 'Income')"
1044,5,0.7093125219221326,0.705,"('HomeOwnerFlag', 'AreaCode', 'EducationType', 'Country', 'AgeBracket')"
1045,5,0.680287618379516,0.6822,"('HomeOwnerFlag', 'AreaCode', 'EducationType', 'Country', 'ChildrenFlag')"
1046,5,0.7324622939319537,0.7246,"('HomeOwnerFlag', 'AreaCode', 'EducationType', 'Income', 'AgeBracket')"
1047,5,0.7145738337425465,0.7044,"('HomeOwnerFlag', 'AreaCode', 'EducationType', 'Income', 'ChildrenFlag')"
1048,5,0.703788144510698,0.7044,"('HomeOwnerFlag', 'AreaCode', 'EducationType', 'AgeBracket', 'ChildrenFlag')"
1049,5,0.7195720799719396,0.711,"('HomeOwnerFlag', 'AreaCode', 'Country', 'Income', 'AgeBracket')"
1050,5,0.7023851280252543,0.6914,"('HomeOwnerFlag', 'AreaCode', 'Country', 'Income', 'ChildrenFlag')"
1051,5,0.6912486846720449,0.6838,"('HomeOwnerFlag', 'AreaCode', 'Country', 'AgeBracket', 'ChildrenFlag')"
1052,5,0.7245703262013329,0.7138,"('HomeOwnerFlag', 'AreaCode', 'Income', 'AgeBracket', 'ChildrenFlag')"
1053,5,0.7240441950192915,0.7248,"('HomeOwnerFlag', 'Sex', 'Married', 'JobType', 'EducationType')"
1054,5,0.7122062434233603,0.704,"('HomeOwnerFlag', 'Sex', 'Married', 'JobType', 'Country')"
1055,5,0.7126446860750614,0.7146,"('HomeOwnerFlag', 'Sex', 'Married', 'JobType', 'Income')"
1056,5,0.726499473868818,0.7306,"('HomeOwnerFlag', 'Sex', 'Married', 'JobType', 'AgeBracket')"
1057,5,0.700368291827429,0.7028,"('HomeOwnerFlag', 'Sex', 'Married', 'JobType', 'ChildrenFlag')"
1058,5,0.6980007015082427,0.6966,"('HomeOwnerFlag', 'Sex', 'Married', 'EducationType', 'Country')"
1059,5,0.7213258505787443,0.7186,"('HomeOwnerFlag', 'Sex', 'Married', 'EducationType', 'Income')"
1060,5,0.7084356366187303,0.7174,"('HomeOwnerFlag', 'Sex', 'Married', 'EducationType', 'AgeBracket')"
1061,5,0.6952823570676956,0.701,"('HomeOwnerFlag', 'Sex', 'Married', 'EducationType', 'ChildrenFlag')"
1062,5,0.7153630305156086,0.7066,"('HomeOwnerFlag', 'Sex', 'Married', 'Country', 'Income')"
1063,5,0.7014205541915117,0.7042,"('HomeOwnerFlag', 'Sex', 'Married', 'Country', 'AgeBracket')"
1064,5,0.6879165205191161,0.6934,"('HomeOwnerFlag', 'Sex', 'Married', 'Country', 'ChildrenFlag')"
1065,5,0.7257102770957559,0.7282,"('HomeOwnerFlag', 'Sex', 'Married', 'Income', 'AgeBracket')"
1066,5,0.7054542265871624,0.7078,"('HomeOwnerFlag', 'Sex', 'Married', 'Income', 'ChildrenFlag')"
1067,5,0.7127323746054016,0.7206,"('HomeOwnerFlag', 'Sex', 'Married', 'AgeBracket', 'ChildrenFlag')"
1068,5,0.7247457032620134,0.7176,"('HomeOwnerFlag', 'Sex', 'JobType', 'EducationType', 'Country')"
1069,5,0.7274640477025605,0.7214,"('HomeOwnerFlag', 'Sex', 'JobType', 'EducationType', 'Income')"
1070,5,0.7385128025254297,0.7344,"('HomeOwnerFlag', 'Sex', 'JobType', 'EducationType', 'AgeBracket')"
1071,5,0.7118554893019993,0.7144,"('HomeOwnerFlag', 'Sex', 'JobType', 'EducationType', 'ChildrenFlag')"
1072,5,0.7160645387583304,0.6978,"('HomeOwnerFlag', 'Sex', 'JobType', 'Country', 'Income')"
1073,5,0.7268502279901788,0.7206,"('HomeOwnerFlag', 'Sex', 'JobType', 'Country', 'AgeBracket')"
1074,5,0.7001052262364083,0.6898,"('HomeOwnerFlag', 'Sex', 'JobType', 'Country', 'ChildrenFlag')"
1075,5,0.7194843914415995,0.7186,"('HomeOwnerFlag', 'Sex', 'JobType', 'Income', 'AgeBracket')"
1076,5,0.7023851280252543,0.6956,"('HomeOwnerFlag', 'Sex', 'JobType', 'Income', 'ChildrenFlag')"
1077,5,0.7172044896527534,0.7184,"('HomeOwnerFlag', 'Sex', 'JobType', 'AgeBracket', 'ChildrenFlag')"
1078,5,0.7247457032620134,0.7126,"('HomeOwnerFlag', 'Sex', 'EducationType', 'Country', 'Income')"
1079,5,0.7225534900035075,0.7174,"('HomeOwnerFlag', 'Sex', 'EducationType', 'Country', 'AgeBracket')"
1080,5,0.6914240617327254,0.6918,"('HomeOwnerFlag', 'Sex', 'EducationType', 'Country', 'ChildrenFlag')"
1081,5,0.7359698351455629,0.7264,"('HomeOwnerFlag', 'Sex', 'EducationType', 'Income', 'AgeBracket')"
1082,5,0.7123816204840406,0.7104,"('HomeOwnerFlag', 'Sex', 'EducationType', 'Income', 'ChildrenFlag')"
1083,5,0.7108909154682568,0.7174,"('HomeOwnerFlag', 'Sex', 'EducationType', 'AgeBracket', 'ChildrenFlag')"
1084,5,0.7269379165205191,0.7154,"('HomeOwnerFlag', 'Sex', 'Country', 'Income', 'AgeBracket')"
1085,5,0.7081725710277096,0.6962,"('HomeOwnerFlag', 'Sex', 'Country', 'Income', 'ChildrenFlag')"
1086,5,0.7054542265871624,0.7028,"('HomeOwnerFlag', 'Sex', 'Country', 'AgeBracket', 'ChildrenFlag')"
1087,5,0.7173798667134339,0.7138,"('HomeOwnerFlag', 'Sex', 'Income', 'AgeBracket', 'ChildrenFlag')"
1088,5,0.727639424763241,0.7194,"('HomeOwnerFlag', 'Married', 'JobType', 'EducationType', 'Country')"
1089,5,0.7375482286916871,0.7344,"('HomeOwnerFlag', 'Married', 'JobType', 'EducationType', 'Income')"
1090,5,0.7394773763591722,0.7392,"('HomeOwnerFlag', 'Married', 'JobType', 'EducationType', 'AgeBracket')"
1091,5,0.7230796211855489,0.7296,"('HomeOwnerFlag', 'Married', 'JobType', 'EducationType', 'ChildrenFlag')"
1092,5,0.7229919326552087,0.7072,"('HomeOwnerFlag', 'Married', 'JobType', 'Country', 'Income')"
1093,5,0.7264117853384777,0.7226,"('HomeOwnerFlag', 'Married', 'JobType', 'Country', 'AgeBracket')"
1094,5,0.7140477025605051,0.7096,"('HomeOwnerFlag', 'Married', 'JobType', 'Country', 'ChildrenFlag')"
1095,5,0.729919326552087,0.727,"('HomeOwnerFlag', 'Married', 'JobType', 'Income', 'AgeBracket')"
1096,5,0.7193967029112592,0.7122,"('HomeOwnerFlag', 'Married', 'JobType', 'Income', 'ChildrenFlag')"
1097,5,0.7245703262013329,0.7262,"('HomeOwnerFlag', 'Married', 'JobType', 'AgeBracket', 'ChildrenFlag')"
1098,5,0.7329007365836548,0.7174,"('HomeOwnerFlag', 'Married', 'EducationType', 'Country', 'Income')"
1099,5,0.7266748509294985,0.7266,"('HomeOwnerFlag', 'Married', 'EducationType', 'Country', 'AgeBracket')"
1100,5,0.703788144510698,0.703,"('HomeOwnerFlag', 'Married', 'EducationType', 'Country', 'ChildrenFlag')"
1101,5,0.7411434584356367,0.735,"('HomeOwnerFlag', 'Married', 'EducationType', 'Income', 'AgeBracket')"
1102,5,0.7186075061381971,0.72,"('HomeOwnerFlag', 'Married', 'EducationType', 'Income', 'ChildrenFlag')"
1103,5,0.7100140301648544,0.7198,"('HomeOwnerFlag', 'Married', 'EducationType', 'AgeBracket', 'ChildrenFlag')"
1104,5,0.7301823921431077,0.7186,"('HomeOwnerFlag', 'Married', 'Country', 'Income', 'AgeBracket')"
1105,5,0.7219396702911259,0.7102,"('HomeOwnerFlag', 'Married', 'Country', 'Income', 'ChildrenFlag')"
1106,5,0.7171168011224132,0.7126,"('HomeOwnerFlag', 'Married', 'Country', 'AgeBracket', 'ChildrenFlag')"
1107,5,0.7319361627499124,0.7298,"('HomeOwnerFlag', 'Married', 'Income', 'AgeBracket', 'ChildrenFlag')"
1108,5,0.7311469659768502,0.7154,"('HomeOwnerFlag', 'JobType', 'EducationType', 'Country', 'Income')"
1109,5,0.7408803928446159,0.7346,"('HomeOwnerFlag', 'JobType', 'EducationType', 'Country', 'AgeBracket')"
1110,5,0.7225534900035075,0.7182,"('HomeOwnerFlag', 'JobType', 'EducationType', 'Country', 'ChildrenFlag')"
1111,5,0.7436864258155034,0.7348,"('HomeOwnerFlag', 'JobType', 'EducationType', 'Income', 'AgeBracket')"
1112,5,0.7314100315678709,0.7244,"('HomeOwnerFlag', 'JobType', 'EducationType', 'Income', 'ChildrenFlag')"
1113,5,0.7321115398105927,0.7232,"('HomeOwnerFlag', 'JobType', 'EducationType', 'AgeBracket', 'ChildrenFlag')"
1114,5,0.7304454577341284,0.7222,"('HomeOwnerFlag', 'JobType', 'Country', 'Income', 'AgeBracket')"
1115,5,0.7164152928796913,0.6998,"('HomeOwnerFlag', 'JobType', 'Country', 'Income', 'ChildrenFlag')"
1116,5,0.7279024903542617,0.7204,"('HomeOwnerFlag', 'JobType', 'Country', 'AgeBracket', 'ChildrenFlag')"
1117,5,0.7234303753069099,0.7222,"('HomeOwnerFlag', 'JobType', 'Income', 'AgeBracket', 'ChildrenFlag')"
1118,5,0.7444756225885654,0.7378,"('HomeOwnerFlag', 'EducationType', 'Country', 'Income', 'AgeBracket')"
1119,5,0.727639424763241,0.711,"('HomeOwnerFlag', 'EducationType', 'Country', 'Income', 'ChildrenFlag')"
1120,5,0.7267625394598387,0.7212,"('HomeOwnerFlag', 'EducationType', 'Country', 'AgeBracket', 'ChildrenFlag')"
1121,5,0.7435987372851631,0.736,"('HomeOwnerFlag', 'EducationType', 'Income', 'AgeBracket', 'ChildrenFlag')"
1122,5,0.7309715889161698,0.7198,"('HomeOwnerFlag', 'Country', 'Income', 'AgeBracket', 'ChildrenFlag')"
1123,5,0.7858646089091547,0.7818,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Sex', 'Married')"
1124,5,0.7856892318484742,0.7772,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Sex', 'JobType')"
1125,5,0.7858646089091547,0.779,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Sex', 'EducationType')"
1126,5,0.7782357067695546,0.768,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Sex', 'Country')"
1127,5,0.7815678709224834,0.7702,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Sex', 'Income')"
1128,5,0.7813924938618029,0.7754,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Sex', 'AgeBracket')"
1129,5,0.7747281655559453,0.7714,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Sex', 'ChildrenFlag')"
1130,5,0.7834970185899685,0.781,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Married', 'JobType')"
1131,5,0.7865661171518765,0.7866,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Married', 'EducationType')"
1132,5,0.7803402314977201,0.781,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Married', 'Country')"
1133,5,0.7861276745001754,0.7786,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Married', 'Income')"
1134,5,0.7850754121360926,0.7874,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Married', 'AgeBracket')"
1135,5,0.7762188705717292,0.7826,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Married', 'ChildrenFlag')"
1136,5,0.779200280603297,0.773,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'JobType', 'EducationType')"
1137,5,0.7789372150122764,0.7686,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'JobType', 'Country')"
1138,5,0.7790249035426167,0.769,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'JobType', 'Income')"
1139,5,0.7796387232549983,0.773,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'JobType', 'AgeBracket')"
1140,5,0.774991231146966,0.7714,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'JobType', 'ChildrenFlag')"
1141,5,0.7816555594528236,0.7682,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'EducationType', 'Country')"
1142,5,0.7844615924237109,0.7746,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'EducationType', 'Income')"
1143,5,0.7822693791652052,0.7718,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'EducationType', 'AgeBracket')"
1144,5,0.7784987723605752,0.773,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'EducationType', 'ChildrenFlag')"
1145,5,0.7784987723605752,0.7616,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Country', 'Income')"
1146,5,0.7799017888460189,0.7716,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Country', 'AgeBracket')"
1147,5,0.7719221325850579,0.7654,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Country', 'ChildrenFlag')"
1148,5,0.7817432479831637,0.7738,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Income', 'AgeBracket')"
1149,5,0.7755173623290074,0.769,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'Income', 'ChildrenFlag')"
1150,5,0.7760434935110487,0.7774,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode', 'AgeBracket', 'ChildrenFlag')"
1151,5,0.7974394949140653,0.7932,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'Married', 'JobType')"
1152,5,0.7966502981410032,0.7912,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'Married', 'EducationType')"
1153,5,0.7957734128376008,0.7822,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'Married', 'Country')"
1154,5,0.7948088390038583,0.7924,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'Married', 'Income')"
1155,5,0.791301297790249,0.7952,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'Married', 'AgeBracket')"
1156,5,0.7806032970887408,0.7872,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'Married', 'ChildrenFlag')"
1157,5,0.7907751666082077,0.7848,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'JobType', 'EducationType')"
1158,5,0.7926166257453525,0.7688,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'JobType', 'Country')"
1159,5,0.7876183795159594,0.7798,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'JobType', 'Income')"
1160,5,0.7903367239565064,0.7814,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'JobType', 'AgeBracket')"
1161,5,0.7845492809540512,0.7764,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'JobType', 'ChildrenFlag')"
1162,5,0.7931427569273939,0.7698,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'EducationType', 'Country')"
1163,5,0.791301297790249,0.7822,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'EducationType', 'Income')"
1164,5,0.7898105927744651,0.7788,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'EducationType', 'AgeBracket')"
1165,5,0.785601543318134,0.7798,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'EducationType', 'ChildrenFlag')"
1166,5,0.7896352157137846,0.765,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'Country', 'Income')"
1167,5,0.7894598386531042,0.777,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'Country', 'AgeBracket')"
1168,5,0.778411083830235,0.7698,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'Country', 'ChildrenFlag')"
1169,5,0.7894598386531042,0.784,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'Income', 'AgeBracket')"
1170,5,0.7794633461943178,0.7746,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'Income', 'ChildrenFlag')"
1171,5,0.7825324447562259,0.7822,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Sex', 'AgeBracket', 'ChildrenFlag')"
1172,5,0.7877937565766397,0.7838,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'JobType', 'EducationType')"
1173,5,0.7895475271834445,0.7748,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'JobType', 'Country')"
1174,5,0.7903367239565064,0.7796,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'JobType', 'Income')"
1175,5,0.7872676253945984,0.7878,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'JobType', 'AgeBracket')"
1176,5,0.7829708874079271,0.7854,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'JobType', 'ChildrenFlag')"
1177,5,0.7916520519116099,0.7794,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'EducationType', 'Country')"
1178,5,0.7928796913363731,0.7842,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'EducationType', 'Income')"
1179,5,0.789372150122764,0.786,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'EducationType', 'AgeBracket')"
1180,5,0.7837600841809891,0.7854,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'EducationType', 'ChildrenFlag')"
1181,5,0.7928796913363731,0.7772,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'Country', 'Income')"
1182,5,0.7901613468958261,0.7832,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'Country', 'AgeBracket')"
1183,5,0.7801648544370396,0.782,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'Country', 'ChildrenFlag')"
1184,5,0.7915643633812697,0.7932,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'Income', 'AgeBracket')"
1185,5,0.7827955103472466,0.7864,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'Income', 'ChildrenFlag')"
1186,5,0.7822693791652052,0.785,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Married', 'AgeBracket', 'ChildrenFlag')"
1187,5,0.7835847071203087,0.7694,"('NumberCarsOwned', 'NumberChildrenAtHome', 'JobType', 'EducationType', 'Country')"
1188,5,0.7841108383023501,0.777,"('NumberCarsOwned', 'NumberChildrenAtHome', 'JobType', 'EducationType', 'Income')"
